Date,Country_Region,Province_State,positive,active,recovered,death,total_tested,daily_tested,daily_positive,daily_tested_7d,daily_positive_7d,active_7d,growth_active,growth_cases,growth_active_7,growth_cases_7,lag1_tests,lag7_tests,lag1_tests_7,lag7_tests_7
2020-05-09,Poland,All States,15651,9429,5437,785,460686,17180,288,13524.714285714286,325.14285714285717,9325.285714285714,0.0027650749760714665,-0.14540059347181009,0.007392203463069763,0.007971656333038214,17512,11385,12696.857142857143,12431.285714285714
2020-05-10,Poland,All States,15996,9498,5698,800,476904,16218,345,14422.285714285714,329,9386.42857142857,0.007317849188673242,0.19791666666666666,0.0065566738667524275,0.011862917398945443,17180,9935,13524.714285714286,12187.857142857143
2020-05-11,Poland,All States,16326,9699,5816,811,491216,14312,330,15344.57142857143,331.42857142857144,9455.714285714286,0.021162349968414405,-0.043478260869565216,0.007381477817517832,0.007381676074685243,16218,7856,14422.285714285714,12277.857142857143
2020-05-12,Poland,All States,16882,9913,6131,838,507778,16562,556,16215.42857142857,352.85714285714283,9526.57142857143,0.022064130322713683,0.6848484848484848,0.007493579090497081,0.06465517241379298,14312,10466,15344.57142857143,11932.285714285714
2020-05-13,Poland,All States,17204,9933,6410,861,528122,20344,322,16807.714285714286,354.42857142857144,9612,0.002017552708564511,-0.420863309352518,0.008967399454158212,0.004453441295546674,16562,16198,16215.42857142857,12277.285714285714
2020-05-14,Poland,All States,17615,10036,6696,883,554357,26235,411,18337.571428571428,369.85714285714283,9701.57142857143,0.010369475485754556,0.27639751552795033,0.009318708756911084,0.04353083434099142,20344,15526,16807.714285714286,12566.714285714286
2020-05-15,Poland,All States,18016,10191,6918,907,576276,21919,401,18967.14285714286,379,9814.142857142857,0.015444400159426067,-0.024330900243309004,0.011603422126017768,0.024719969100038694,26235,17512,18337.571428571428,12696.857142857143
2020-05-16,Poland,All States,18257,10167,7175,915,601394,25118,241,20101.14285714286,372.2857142857143,9919.57142857143,-0.0023550191345304682,-0.39900249376558605,0.01074251444708085,-0.01771579344138713,21919,17180,18967.14285714286,13524.714285714286
2020-05-17,Poland,All States,18529,10153,7451,925,620249,18855,272,20477.85714285714,361.85714285714283,10013.142857142857,-0.001377004032654667,0.12863070539419086,0.00943301121880255,-0.02801227935533389,25118,16218,20101.14285714286,14422.285714285714
2020-05-18,Poland,All States,18885,10321,7628,936,636046,15797,356,20690,365.57142857142856,10102,0.0165468334482419,0.3088235294117647,0.00887405124693263,0.010264508487958965,18855,14312,20477.85714285714,15344.57142857143
2020-05-19,Poland,All States,19267,10416,7903,948,653224,17178,382,20778,340.7142857142857,10173.857142857143,0.00920453444433679,0.07303370786516854,0.007113160053171958,-0.06799531066822971,15797,16562,20690,16215.42857142857
2020-05-20,Poland,All States,19738,10593,8183,962,674861,21637,471,20962.714285714286,362,10268.142857142857,0.016993087557603686,0.23298429319371727,0.00926745018745519,0.06247379454926622,17178,20344,20778,16807.714285714286
2020-05-21,Poland,All States,20142,10718,8452,972,697230,22369,404,20410.428571428572,361,10365.57142857143,0.011800245445105257,-0.14225053078556263,0.009488431626250501,-0.0027624309392265192,21637,26235,20962.714285714286,18337.571428571428
2020-05-22,Poland,All States,20613,10900,8731,982,719571,22341,471,20470.714285714286,371,10466.857142857143,0.016980779996267962,0.16584158415841585,0.009771358480684634,0.027700831024930747,22369,21919,20410.428571428572,18967.14285714286
2020-05-23,Poland,All States,20929,10959,8977,993,750939,31368,316,21363.571428571428,381.7142857142857,10580,0.005412844036697248,-0.32908704883227174,0.010809630397990912,0.02887947631882944,22341,25118,20470.714285714286,20101.14285714286
2020-05-24,Poland,All States,21290,11100,9194,996,767441,16502,361,21027.428571428572,394.42857142857144,10715.285714285714,0.012866137421297564,0.14240506329113925,0.012786929516608106,0.033308383233532954,31368,18855,21363.571428571428,20477.85714285714
2020-05-25,Poland,All States,21631,11348,9276,1007,779576,12135,341,20504.285714285714,392.2857142857143,10862,0.022342342342342343,-0.055401662049861494,0.013692055408161954,-0.005432814197754499,16502,15797,21027.428571428572,20690
2020-05-26,Poland,All States,22074,11030,10020,1024,801753,22177,443,21218.428571428572,401,10949.714285714286,-0.028022559041240746,0.2991202346041056,0.008075334718678533,0.022214129643117284,12135,17178,20504.285714285714,20778
2020-05-27,Poland,All States,22470,11112,10330,1028,824774,23021,396,21416.14285714286,390.2857142857143,11023.857142857143,0.00743427017225748,-0.10609480812641084,0.0067712138607660755,-0.02671891699323123,22177,21637,21218.428571428572,20962.714285714286
2020-05-28,Poland,All States,22822,11224,10560,1038,846732,21958,352,21357.428571428572,382.85714285714283,11096.142857142857,0.010079193664506839,-0.1111111111111111,0.006557207096297593,-0.01903367496339682,23021,22369,21416.14285714286,20410.428571428572
2020-05-29,Poland,All States,23155,11412,10692,1051,873456,26724,333,21983.571428571428,363.14285714285717,11169.285714285714,0.01674982181040627,-0.05397727272727273,0.006591737154480942,-0.051492537313432715,21958,22341,21357.428571428572,20470.714285714286
2020-05-30,Poland,All States,23567,11490,11016,1061,899069,25613,412,21161.428571428572,376.85714285714283,11245.142857142857,0.006834910620399579,0.23723723723723725,0.006791584063439302,0.0377655389457119,26724,31368,21983.571428571428,21363.571428571428
2020-05-31,Poland,All States,23786,11451,11271,1064,915546,16477,219,21157.85714285714,356.57142857142856,11295.285714285714,-0.003394255874673629,-0.4684466019417476,0.004459068042075286,-0.053828658074298694,25613,16502,21161.428571428572,21027.428571428572
2020-06-01,Poland,All States,24159,11636,11449,1074,931520,15974,373,21706.285714285714,361.14285714285717,11336.42857142857,0.016155794253776962,0.7031963470319634,0.0036424804279914275,0.012820512820512935,16477,12135,21157.85714285714,20504.285714285714
2020-06-02,Poland,All States,24395,11577,11726,1092,945955,14435,236,20600.285714285714,331.57142857142856,11414.57142857143,-0.005070470952217257,-0.3672922252010724,0.006893075420578551,-0.08188291139240517,15974,22177,21706.285714285714,21218.428571428572
2020-06-03,Poland,All States,24687,11558,12014,1115,967177,21222,292,20343.285714285714,316.7142857142857,11478.285714285714,-0.0016411851084045953,0.23728813559322035,0.005581837751245162,-0.04480827229642388,14435,23021,20600.285714285714,21416.14285714286
2020-06-04,Poland,All States,25048,11704,12227,1117,996604,29427,361,21410.285714285714,318,11546.857142857143,0.012631943242775567,0.2363013698630137,0.0059740130432618796,0.0040595399188091755,21222,21958,20343.285714285714,21357.428571428572
2020-06-05,Poland,All States,25410,11863,12410,1137,1014937,18333,362,20211.571428571428,322.14285714285717,11611.285714285714,0.013585099111414901,0.002770083102493075,0.005579749591725572,0.013027852650494236,29427,26724,21410.285714285714,21983.571428571428
2020-06-06,Poland,All States,25986,12194,12641,1151,1038281,23344,576,19887.428571428572,345.57142857142856,11711.857142857143,0.02790187979431847,0.5911602209944752,0.008661523886858912,0.0727272727272726,18333,25613,20211.571428571428,21161.428571428572
2020-06-07,Poland,All States,26561,12551,12855,1155,1056396,18115,575,20121.428571428572,396.42857142857144,11869,0.029276693455797934,-0.001736111111111111,0.013417415805715796,0.14716825134353048,23344,16477,19887.428571428572,21157.85714285714
2020-06-08,Poland,All States,27160,12998,12998,1164,1070800,14404,599,19897.14285714286,428.7142857142857,12063.57142857143,0.035614692056409845,0.04173913043478261,0.016393245308908025,0.08144144144144141,18115,15974,20121.428571428572,21706.285714285714
2020-06-09,Poland,All States,27560,13181,13196,1183,1087853,17053,400,20271.14285714286,452.14285714285717,12292.714285714286,0.014079089090629328,-0.332220367278798,0.018994611877553413,0.054648450516494536,14404,14435,19897.14285714286,20600.285714285714
2020-06-10,Poland,All States,27842,13225,13411,1206,1109909,22056,282,20390.285714285714,450.7142857142857,12530.857142857143,0.003338138229269403,-0.295,0.019372683006194123,-0.003159557661927366,17053,21222,20271.14285714286,20343.285714285714
2020-06-11,Poland,All States,28201,13290,13696,1215,1129039,19130,359,18919.285714285714,450.42857142857144,12757.42857142857,0.004914933837429111,0.2730496453900709,0.018081079848602223,-6.339144215530723e-4,22056,29427,20390.285714285714,21410.285714285714
2020-06-12,Poland,All States,28577,13550,13805,1222,1150983,21944,376,19435.14285714286,452.42857142857144,12998.42857142857,0.019563581640331076,0.04735376044568245,0.018890954289937516,0.004440215667618141,19130,18333,18919.285714285714,20211.571428571428
2020-06-13,Poland,All States,29017,13676,14104,1237,1169088,18105,440,18686.714285714286,433,13210.142857142857,0.009298892988929889,0.1702127659574468,0.01628768312653182,-0.04294284812125043,21944,23344,19435.14285714286,19887.428571428572
2020-06-14,Poland,All States,29392,13919,14226,1247,1188742,19654,375,18906.571428571428,404.42857142857144,13405.57142857143,0.017768353319684117,-0.14772727272727273,0.014793827253949966,-0.06598482349059713,18105,18115,18686.714285714286,20121.428571428572
2020-06-15,Poland,All States,29788,14149,14383,1256,1202024,13282,396,18746.285714285714,375.42857142857144,13570,0.016524175587326675,0.056,0.012265689105808827,-0.07170611091487107,19654,14404,18906.571428571428,19897.14285714286
2020-06-16,Poland,All States,30195,14269,14654,1272,1221133,19109,407,19040,376.42857142857144,13725.42857142857,0.008481164746625204,0.027777777777777776,0.01145383724602584,0.002663622526636225,13282,17053,18746.285714285714,20271.14285714286
2020-06-17,Poland,All States,30645,14438,14921,1286,1247099,25966,450,19598.571428571428,400.42857142857144,13898.714285714286,0.011843857313056276,0.10565110565110565,0.012625158725202534,0.06375711574952561,19109,22056,19040,20390.285714285714
2020-06-18,Poland,All States,30959,14326,15317,1316,1270951,23852,314,20273.14285714286,394,14046.714285714286,-0.007757307106247403,-0.3022222222222222,0.01064846697022335,-0.016054227613271535,25966,19130,19598.571428571428,18919.285714285714
2020-06-19,Poland,All States,31311,14279,15698,1334,1297676,26725,352,20956.14285714286,390.57142857142856,14150.857142857143,-0.0032807482898227,0.12101910828025478,0.007414036836270792,-0.008701957940536662,23852,21944,20273.14285714286,19435.14285714286
2020-06-20,Poland,All States,31620,14093,16181,1346,1320399,22723,309,21615.85714285714,371.85714285714283,14210.42857142857,-0.01302612227747041,-0.12215909090909091,0.004209739945081496,-0.04791514264813462,26725,18105,20956.14285714286,18686.714285714286
2020-06-21,Poland,All States,31931,13892,16683,1356,1341842,21443,311,21871.428571428572,362.7142857142857,14206.57142857143,-0.01426239977293692,0.006472491909385114,-2.7143043841031323e-4,-0.02458701498271217,22723,19654,21615.85714285714,18906.571428571428
2020-06-22,Poland,All States,32227,13792,17076,1359,1356035,14193,296,22001.571428571428,348.42857142857144,14155.57142857143,-0.007198387561186294,-0.04823151125401929,-0.0035898879794059087,-0.03938558487593538,21443,13282,21871.428571428572,18746.285714285714
2020-03-26,Russia,All States,840,800,38,2,197251,4427,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,Russia,All States,1036,988,45,3,223509,26258,196,NA,NA,NA,0.235,0.07692307692307693,NA,NA,4427,NA,NA,NA
2020-03-28,Russia,All States,1264,1211,49,4,243377,19868,228,NA,NA,NA,0.2257085020242915,0.16326530612244897,NA,NA,26258,NA,NA,NA
2020-03-29,Russia,All States,1534,1462,64,8,263888,20511,270,NA,NA,NA,0.20726672171758878,0.18421052631578946,NA,NA,19868,NA,NA,NA
2020-03-30,Russia,All States,1836,1761,66,9,343523,79635,302,NA,NA,NA,0.20451436388508892,0.11851851851851852,NA,NA,20511,NA,NA,NA
2020-03-31,Russia,All States,2337,2199,121,17,536669,193146,501,NA,NA,NA,0.24872231686541738,0.6589403973509934,NA,NA,79635,NA,NA,NA
2020-04-04,Russia,All States,4731,4355,333,43,639606,64503,582,58335.42857142857,323,1825.142857142857,0.9804456571168713,0.16167664670658682,NA,NA,193146,NA,NA,NA
2020-04-05,Russia,All States,5389,4989,355,45,697004,57398,658,65902.71428571429,391,2423.5714285714284,0.14557979334098736,0.13058419243986255,0.32788040075140884,0.21052631578947367,64503,4427,58335.42857142857,NA
2020-04-06,Russia,All States,6343,5890,406,47,758401,61397,954,70922.57142857143,499.2857142857143,3123.8571428571427,0.1805973140910002,0.44984802431610943,0.28894783377542,0.27694556083302885,57398,26258,65902.71428571429,NA
2020-04-07,Russia,All States,7497,6945,494,58,795523,37122,1154,73387.42857142857,631.5714285714286,3943,0.17911714770797962,0.20964360587002095,0.26222161247541964,0.26494992846924176,61397,19868,70922.57142857143,NA
2020-04-08,Russia,All States,8672,8029,580,63,910221,114698,1175,86842.71428571429,760.8571428571429,4881.142857142857,0.1560835133189345,0.018197573656845753,0.23792616209557618,0.20470481791449907,37122,20511,73387.42857142857,NA
2020-04-09,Russia,All States,10131,9357,698,76,1004719,94498,1459,88966,926.1428571428571,5966.285714285715,0.1654004234649396,0.24170212765957447,0.22231327557948974,0.2172361997746901,114698,79635,86842.71428571429,NA
2020-04-10,Russia,All States,11917,11028,795,94,1092811,88092,1786,73958.28571428571,1109.7142857142858,7227.571428571428,0.17858287912792561,0.22412611377655928,0.21140216454362598,0.1982107049205616,94498,193146,88966,NA
2020-04-11,Russia,All States,13584,12433,1045,106,1184442,91631,1667,77833.71428571429,1264.7142857142858,8381.57142857143,0.12740297424737032,-0.06662933930571109,0.15966635700591003,0.1396755921730175,88092,64503,73958.28571428571,58335.42857142857
2020-04-12,Russia,All States,15770,14349,1291,130,1278747,94305,2186,83106.14285714286,1483,9718.714285714286,0.1541060082039733,0.3113377324535093,0.15953367080840616,0.17259685982152936,91631,57398,77833.71428571429,65902.71428571429
2020-04-13,Russia,All States,18328,16710,1470,148,1359993,81246,2558,85941.71428571429,1712.142857142857,11264.42857142857,0.1645410830022998,0.17017383348581885,0.1590451411856358,0.15451305269241883,94305,61397,83106.14285714286,70922.57142857143
2020-04-14,Russia,All States,21102,19238,1694,170,1426014,66021,2774,90070.14285714286,1943.5714285714287,13020.57142857143,0.15128665469778577,0.08444096950742767,0.1559016372652219,0.13516896120150196,81246,37122,85941.71428571429,73387.42857142857
2020-04-15,Russia,All States,24490,22306,1986,198,1517992,91978,3388,86824.42857142857,2259.714285714286,15060.142857142857,0.1594760370100842,0.2213410237923576,0.1566422364609847,0.16266078647556043,66021,114698,90070.14285714286,86842.71428571429
2020-04-16,Russia,All States,27938,25402,2304,232,1613413,95421,3448,86956.28571428571,2543.8571428571427,17352.285714285714,0.13879673630413342,0.01770956316410862,0.15219927718386278,0.12574282463016803,91978,94498,86824.42857142857,88966
2020-04-17,Russia,All States,32008,29145,2590,273,1718019,104606,4070,89315.42857142857,2870.1428571428573,19940.428571428572,0.14735060231477837,0.18039443155452436,0.1491528493570218,0.12826416577750338,95421,88092,86956.28571428571,73958.28571428571
2020-04-18,Russia,All States,36793,33423,3057,313,1831892,113873,4785,92492.85714285714,3315.5714285714284,22939,0.14678332475553268,0.17567567567567569,0.1503764785109934,0.1551938679010501,104606,91631,89315.42857142857,77833.71428571429
2020-04-19,Russia,All States,42853,39201,3291,361,1949813,117921,6060,95866.57142857143,3869,26489.285714285714,0.17287496634054395,0.2664576802507837,0.1547707273327396,0.16691800594596928,113873,94305,92492.85714285714,83106.14285714286
2020-04-20,Russia,All States,47121,43270,3446,405,2053319,103506,4268,99046.57142857143,4113.285714285715,30283.571428571428,0.1037983724904977,-0.2957095709570957,0.14323850613455574,0.06313923863678332,117921,81246,95866.57142857143,85941.71428571429
2020-04-21,Russia,All States,52763,48434,3873,456,2142604,89285,5642,102370,4523,34454.42857142857,0.11934365611278022,0.3219306466729147,0.1377267259475907,0.09960754350015619,103506,66021,99046.57142857143,90070.14285714286
2020-04-22,Russia,All States,57999,53066,4420,513,2252539,109935,5236,104935.28571428571,4787,38848.71428571428,0.0956352975182723,-0.07196029776674938,0.12753906816871963,0.0583683395976122,89285,91978,102370,86824.42857142857
2020-04-23,Russia,All States,62773,57327,4891,555,2401616,149077,4774,112600.42857142857,4976.428571428572,43409.42857142857,0.08029623487732258,-0.08823529411764706,0.11739678827392719,0.03957145841415742,109935,95421,104935.28571428571,86956.28571428571
2020-04-24,Russia,All States,68622,62439,5568,615,2552035,150419,5849,119145.14285714286,5230.571428571428,48165.71428571428,0.0891726411638495,0.2251780477586929,0.10956803327782631,0.05106932682646758,149077,104606,112600.42857142857,89315.42857142857
2020-04-25,Russia,All States,74588,67657,6250,681,2721531,169496,5966,127091.28571428571,5399.285714285715,53056.28571428572,0.08356956389436089,0.02000341938792956,0.10153636255783619,0.03225542142349931,150419,113873,119145.14285714286,92492.85714285714
2020-04-26,Russia,All States,80949,73435,6767,747,2877699,156168,6361,132555.14285714287,5442.285714285715,57946.857142857145,0.08540136275625582,0.06620851491786792,0.09217704109382487,0.00796401640428628,169496,117921,127091.28571428571,95866.57142857143
2020-04-27,Russia,All States,87147,79007,7346,794,3019434,141735,6198,138016.42857142858,5718,63052.142857142855,0.07587662558725404,-0.025624901745008647,0.08810289230526484,0.05066148677026452,156168,103506,132555.14285714287,99046.57142857143
2020-04-28,Russia,All States,93558,84235,8456,867,3139258,119824,6411,142379.14285714287,5827.857142857143,68166.57142857143,0.06617135190552736,0.03436592449177154,0.08111427050173906,0.01921251186728631,141735,89285,138016.42857142858,102370
2020-04-29,Russia,All States,99399,88141,10286,972,3303717,164459,5841,150168.2857142857,5914.285714285715,73177.28571428571,0.0463702736392236,-0.08890968647636874,0.07350691373651921,0.014830248805000635,119824,109935,142379.14285714287,104935.28571428571
2020-04-30,Russia,All States,106498,93806,11619,1073,3498308,194591,7099,156670.2857142857,6246.428571428572,78388.57142857143,0.06427201869731453,0.21537407978085943,0.07121452597507828,0.056159420289855023,164459,149077,150168.2857142857,112600.42857142857
2020-05-01,Russia,All States,114431,100046,13220,1165,3723807,225499,7933,167396,6544.142857142857,83761,0.066520265228237,0.11748133539935202,0.06853586528648482,0.047661520869067976,194591,150419,156670.2857142857,119145.14285714286
2020-05-02,Russia,All States,124054,107819,15013,1222,3945518,221711,9623,174855.2857142857,7066.571428571428,89498.42857142857,0.07769426064010555,0.21303416109920584,0.0684976131066793,0.07983147416446552,225499,169496,167396,127091.28571428571
2020-05-03,Russia,All States,134687,116768,16639,1280,4119538,174020,10633,177405.57142857142,7676.857142857143,95688.85714285714,0.08300021332047228,0.1049568741556687,0.0691680141231531,0.08636234989689894,221711,156168,174855.2857142857,132555.14285714287
2020-05-04,Russia,All States,145268,125817,18095,1356,4303243,183705,10581,183401.2857142857,8303,102376,0.07749554672513018,-0.00489043543684755,0.06988423790200976,0.08156239532546798,174020,141735,177405.57142857142,138016.42857142858
2020-05-05,Russia,All States,155370,134054,19865,1451,4460357,157114,10102,188728.42857142858,8830.285714285714,109493,0.0654681004951636,-0.04526982326812211,0.069518246464015,0.06350544553603682,183705,119824,183401.2857142857,142379.14285714287
2020-05-06,Russia,All States,165929,143065,21327,1537,4633731,173374,10559,190002,9504.285714285714,117339.28571428571,0.06721918033031465,0.045238566620471196,0.07166015831409962,0.07632822105739986,157114,164459,188728.42857142858,150168.2857142857
2020-05-07,Russia,All States,177160,151732,23803,1625,4803192,169461,11231,186412,10094.57142857143,125614.42857142857,0.06058085485618425,0.0636423903778767,0.07052320803530664,0.06210732000601246,173374,194591,190002,156670.2857142857
2020-05-08,Russia,All States,187859,159528,26608,1723,4987468,184276,10699,180523,10489.714285714286,134111.85714285713,0.05138006485118499,-0.04736888968034903,0.06764691499270438,0.039144094421329684,169461,225499,186412,167396
2020-05-09,Russia,All States,198676,164933,31916,1827,5221964,234496,10817,182349.42857142858,10660.285714285714,142271,0.03388119953863899,0.011029068137209086,0.06083834070280362,0.01626082693250521,184276,221711,180523,174855.2857142857
2020-05-10,Russia,All States,209688,173467,34306,1915,5448463,226499,11012,189846.42857142858,10714.42857142857,150370.85714285713,0.05174222259947979,0.01802717943977073,0.05693259443496658,0.005078931146310715,234496,174020,182349.42857142858,177405.57142857142
2020-05-11,Russia,All States,221344,179534,39801,2009,5636763,188300,11656,190502.85714285713,10868,158044.7142857143,0.03497495200816294,0.058481656374863786,0.051032874911172116,0.01433314222477041,226499,183705,189846.42857142858,183401.2857142857
2020-05-12,Russia,All States,232243,186615,43512,2116,5805404,168641,10899,192149.57142857142,10981.857142857143,165553.42857142858,0.03944099724843205,-0.06494509265614276,0.04751006270377373,0.010476365739523659,188300,157114,190502.85714285713,188728.42857142858
2020-05-13,Russia,All States,242271,192056,48003,2212,5982558,177154,10028,192689.57142857142,10906,172552.14285714287,0.029156284328698122,-0.07991558858610882,0.042274656261163876,-0.006907496780404067,168641,173374,192149.57142857142,190002
2020-05-14,Russia,All States,252245,196410,53530,2305,6188102,205544,9974,197844.2857142857,10726.42857142857,178934.7142857143,0.02267047111259216,-0.005384922217790187,0.03698923306826503,-0.01646537947656605,177154,169461,192689.57142857142,186412
2020-05-15,Russia,All States,262843,202199,58226,2418,6413948,225846,10598,203782.85714285713,10712,185030.57142857142,0.02947405936561275,0.06256266292360137,0.03406749309205345,-0.0013451421722047619,205544,184276,197844.2857142857,180523
2020-05-16,Russia,All States,272043,206340,63166,2537,6656340,242392,9200,204910.85714285713,10481,190945.85714285713,0.020479824331475428,-0.13191168144933008,0.03196923442766985,-0.021564600448095595,225846,234496,203782.85714285713,182349.42857142858
2020-05-17,Russia,All States,281752,211748,67373,2631,6916088,259748,9709,209660.7142857143,10294.857142857143,196414.57142857142,0.026209169332170205,0.05532608695652174,0.02864013059797806,-0.017760028350620828,242392,226499,204910.85714285713,189846.42857142858
2020-05-18,Russia,All States,290678,217747,70209,2722,7147014,230926,8926,215750.14285714287,9904.857142857143,201873.57142857142,0.028330846100081228,-0.08064682253579153,0.0277932536282586,-0.03788299289520426,259748,188300,209660.7142857143,190502.85714285713
2020-05-19,Russia,All States,299941,220974,76130,2837,7352316,205302,9263,220987.42857142858,9671.142857142857,206782,0.014819951595199934,0.037754873403540216,0.02431436931884529,-0.0235959269622408,230926,168641,215750.14285714287,192149.57142857142
2020-05-20,Russia,All States,308705,220341,85392,2972,7578029,225713,8764,227924.42857142858,9490.57142857143,210822.7142857143,-0.0028645904043009584,-0.053870236424484505,0.01954093821374341,-0.018671157198144595,205302,177154,220987.42857142858,192689.57142857142
2020-05-21,Russia,All States,317554,221774,92681,3099,7840880,262851,8849,236111.14285714287,9329.857142857143,214446.14285714287,0.006503555852065662,0.009698767685988133,0.017187088135664465,-0.016934100009031575,225713,205544,227924.42857142858,197844.2857142857
2020-05-22,Russia,All States,326448,223374,99825,3249,8126626,285746,8894,244668.2857142857,9086.42857142857,217471.14285714287,0.0072145517508815284,0.005085320375183637,0.01410610589538632,-0.02609135034987532,262851,225846,236111.14285714287,203782.85714285713
2020-05-23,Russia,All States,335882,224558,107936,3388,8402747,276121,9434,249486.7142857143,9119.857142857143,220073.7142857143,0.005300527366658608,0.06071508882392624,0.011967433446013816,0.003678956056913879,285746,242392,244668.2857142857,204910.85714285713
2020-05-24,Russia,All States,344481,227641,113299,3541,8685305,282558,8599,252745.2857142857,8961.285714285714,222344.14285714287,0.013729192458073193,-0.08850964596141615,0.010316673114722638,-0.01738749040555155,276121,259748,249486.7142857143,209660.7142857143
2020-05-25,Russia,All States,353427,230996,118798,3633,8945384,260079,8946,256910,8964.142857142857,224236.85714285713,0.014738118353020765,0.040353529480172116,0.00851254393928577,3.188318002837893e-4,282558,230926,252745.2857142857,215750.14285714287
2020-05-26,Russia,All States,362342,227406,131129,3807,9160590,215206,8915,258324.85714285713,8914.42857142857,225155.7142857143,-0.015541394656184523,-0.0034652358596020567,0.004097707908346988,-0.0055459051140257795,260079,205302,256910,220987.42857142858
2020-05-27,Russia,All States,370680,224504,142208,3968,9415992,255402,8338,262566.14285714284,8853.57142857143,225750.42857142858,-0.012761316763849678,-0.06472237801458217,0.0026413466236065385,-0.006826813672857633,215206,225713,258324.85714285713,227924.42857142858
2020-05-28,Russia,All States,379051,223916,150993,4142,9701280,285288,8371,265771.4285714286,8785.285714285714,226056.42857142858,-0.0026191070092292344,0.00395778364116095,0.0013554791542873198,-0.007712787414280098,255402,262851,262566.14285714284,236111.14285714287
2020-05-29,Russia,All States,387623,223992,159257,4374,10000312,299032,8572,267669.4285714286,8739.285714285714,226144.7142857143,3.394129941585237e-4,0.024011468163899177,3.905472401012205e-4,-0.005236027773712539,285288,285746,265771.4285714286,244668.2857142857
2020-05-30,Russia,All States,396575,224551,167469,4555,10316200,315888,8952,273350.4285714286,8670.42857142857,226143.7142857143,0.0024956248437444195,0.04433037797480168,-4.421947261330135e-6,-0.007879035553739302,299032,276121,267669.4285714286,249486.7142857143
2020-05-31,Russia,All States,405843,229267,171883,4693,10643124,326924,9268,279688.4285714286,8766,226376,0.021001910479133915,0.035299374441465595,0.0010271597201779216,0.011022687954129891,315888,282558,273350.4285714286,252745.2857142857
2020-06-01,Russia,All States,414878,234146,175877,4855,10923108,279984,9035,282532,8778.714285714286,226826,0.021280864668705046,-0.025140267587397496,0.0019878432342651164,0.0014504090479450415,326924,260079,279688.4285714286,256910
2020-06-02,Russia,All States,423741,231719,186985,5037,11151622,228514,8863,284433.14285714284,8771.285714285714,227442.14285714287,-0.010365327616102774,-0.019037078029883785,0.0027163678641023057,-8.462026655385148e-4,279984,215206,282532,258324.85714285713
2020-06-03,Russia,All States,432277,231105,195957,5215,11426045,274423,8536,287150.4285714286,8799.57142857143,228385.14285714287,-0.0026497611330965525,-0.03689495656098386,0.004146109371614131,0.0032248082216324225,228514,255402,284433.14285714284,262566.14285714284
2020-03-07,Serbia,All States,1,1,0,0,109,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,Serbia,All States,1,1,0,0,112,3,0,NA,NA,NA,0,0,NA,NA,24,NA,NA,NA
2020-03-09,Serbia,All States,2,2,0,0,119,7,1,NA,NA,NA,1,1,NA,NA,3,NA,NA,NA
2020-03-10,Serbia,All States,5,5,0,0,135,16,3,NA,NA,NA,1.5,2,NA,NA,7,NA,NA,NA
2020-03-11,Serbia,All States,18,18,0,0,169,34,13,NA,NA,NA,2.6,3.3333333333333335,NA,NA,16,NA,NA,NA
2020-03-12,Serbia,All States,24,24,0,0,203,34,6,NA,NA,NA,0.3333333333333333,-0.5384615384615384,NA,NA,34,NA,NA,NA
2020-03-13,Serbia,All States,35,34,1,0,257,54,11,24.571428571428573,4.857142857142857,12.142857142857142,0.4166666666666667,0.8333333333333334,NA,NA,34,NA,NA,NA
2020-03-14,Serbia,All States,46,45,1,0,286,29,11,25.285714285714285,6.428571428571429,18.428571428571427,0.3235294117647059,0,0.5176470588235293,0.32352941176470607,54,24,24.571428571428573,NA
2020-03-15,Serbia,All States,48,47,1,0,301,15,2,27,6.714285714285714,25,0.044444444444444446,-0.8181818181818182,0.35658914728682184,0.044444444444444425,29,3,25.285714285714285,NA
2020-03-16,Serbia,All States,57,56,1,0,334,33,9,30.714285714285715,7.857142857142857,32.714285714285715,0.19148936170212766,3.5,0.3085714285714286,0.17021276595744672,15,7,27,NA
2020-03-17,Serbia,All States,72,71,1,0,392,58,15,36.714285714285715,9.571428571428571,42.142857142857146,0.26785714285714285,0.6666666666666666,0.2882096069868996,0.2181818181818182,33,16,30.714285714285715,NA
2020-03-18,Serbia,All States,89,88,1,0,458,66,17,41.285714285714285,10.142857142857142,52.142857142857146,0.23943661971830985,0.13333333333333333,0.23728813559322032,0.05970149253731341,58,34,36.714285714285715,NA
2020-03-19,Serbia,All States,103,101,2,0,524,66,14,45.857142857142854,11.285714285714286,63.142857142857146,0.14772727272727273,-0.17647058823529413,0.21095890410958903,0.1126760563380283,66,34,41.285714285714285,NA
2020-03-20,Serbia,All States,135,131,3,1,603,79,32,49.42857142857143,14.285714285714286,77,0.297029702970297,1.2857142857142858,0.21945701357466058,0.26582278481012656,66,54,45.857142857142854,24.571428571428573
2020-03-21,Serbia,All States,171,167,3,1,690,87,36,57.714285714285715,17.857142857142858,94.42857142857143,0.2748091603053435,0.125,0.22634508348794066,0.24999999999999997,79,29,49.42857142857143,25.285714285714285
